,ROAC,ROAA,ROAB,TRA,TAGR,DR,WKTA,CTA,CLA,CFOA,CLCA,NITA
3904,0.50158436113684,0.558983863933711,0.552063814979389,0.0603299929142626,5330000000.0,0.0720440185022825,0.895759378614144,0.107988478384925,0.0777335449884875,0.648815042477935,0.0154917949696613,0.812687881510403
1366,0.527811631648223,0.585804622764937,0.576958081267734,0.0726794209940277,8450000000.0,0.0345859660791487,0.842753671442788,0.133672303432834,0.0344806187791084,0.568543566078395,0.0119930592177421,0.823664480753037
357,0.43313996002535,0.477703881378107,0.488944804325713,0.0,5370000000.0,0.100220697161169,0.791291139862388,0.025326939004139,0.0581940415418662,0.609868642185571,0.0270483443252187,0.761159433270151
1376,0.56608004679959,0.590383776711731,0.613630279993576,0.0,0.0001014341329873,0.0745533149922907,0.77978314889537,0.0229250998167702,0.0399956796713538,0.598928039342073,0.0265641961277918,0.824169405057497
5198,0.525569151269926,0.580244221543829,0.570480218427111,0.182204676586699,7550000000.0,0.101248601747438,0.871400793936357,0.167187157120534,0.0709829289608389,0.616132663342861,0.0165024522093264,0.822042048598464
4993,0.529322868424901,0.588639337112952,0.577332833663472,0.145358841988055,78600000.0,0.101520694137921,0.859012205535086,0.305126118250536,0.099659331621681,0.654582349375582,0.0216767233419122,0.827373064038842
4294,0.387949105445327,0.425207152202355,0.434338026660956,0.0,4050000000.0,0.151857786377241,0.806526608603311,0.0609642277630984,0.158270459118322,0.633528911762091,0.0345781584995582,0.716900560945266
85,0.464485935748062,0.524204099433057,0.520477541624284,0.0,6890000000.0,0.147020588324213,0.814059607858749,0.0073627380299809,0.134181417777412,0.546865790314129,0.0315324524501417,0.789635774877785
3953,0.550528932871837,0.580462276493676,0.594999732319717,0.100617471403988,7260000000.0,0.0413580433533875,0.861220339632927,0.240766963236519,0.0360424765348746,0.599654849652988,0.0107626136384922,0.823691180388357
248,0.486618242090382,0.544973833406018,0.540339418598426,0.0868508958396599,6270000000.0,0.120385766544729,0.78789817783923,0.0134204353234779,0.0409195274733675,0.548552476431732,0.0238742705521738,0.801777975139902
6723,0.497781894408424,0.554731792411688,0.553241608223138,0.0140702500253062,6390000000.0,0.102216041358043,0.842948855468474,0.078958429141198,0.081216484236692,0.589873669382359,0.0211543136797204,0.809281615626674
4556,0.587286111246527,0.643698211949411,0.634455805985331,0.137868205283936,9810000000.0,0.091846298031865,0.829953532107919,0.199233869077222,0.0406618312062913,0.545906875125608,0.0150748095334384,0.851891722928098
4132,0.634036952176668,0.667139119058003,0.663151132287596,0.235044032796842,0.000101442180122,0.0880067720772742,0.807019234887662,0.0078269900152216,0.05498220847352,0.661589602771709,0.0224145487885057,0.862441967244096
1780,0.475600838492663,0.542466201482774,0.526955404464907,0.0964672537706245,6530000000.0,0.127278773770294,0.72617698301081,0.0695758951860805,0.10158189630082,0.620928893922737,0.0660992721850587,0.802293579554746
5153,0.535367815531614,0.590874400348888,0.577279297606938,0.208523129871444,6900000000.0,0.064939383861898,0.876417727736267,0.10482428383505,0.0680310877590011,0.605325662527473,0.0156029165771849,0.830545089815792
5810,0.521571686247745,0.570322721325774,0.579260131698699,0.0116408543374835,6370000000.0,0.0907881609577652,0.79286095363807,0.0748900414683462,0.067221494504454,0.635344570561059,0.0283025075931263,0.816429637778979
712,0.336274557597621,0.373419101613607,0.376144333208416,0.0,8840000000.0,0.106660217069263,0.788967208858863,0.0985504274669971,0.112403026688258,0.388240870354215,0.0349186041580167,0.712650671406187
6445,0.540242772875737,0.606901439162669,0.595588628941592,0.0582042716874178,6480000000.0,0.0477673307736494,0.814771032434318,0.0474479615512003,0.0523219999390409,0.578716154936043,0.020280632881259,0.840481688084602
3449,0.518256715253742,0.571467509812473,0.569516569409497,0.0,6930000000.0,0.095413731595973,0.785390704429968,0.0250480851986522,0.0386270552270858,0.579801712816272,0.0240245629421989,0.818396357267337
5247,0.505679325305904,0.578935891844745,0.548423363135071,0.206802307925903,7200000000.0,0.103485805846963,0.896871442414893,0.658286571535678,0.109874773835599,0.60857833670358,0.0192722178202651,0.823014069654281
930,0.460732218593087,0.50621456607065,0.513250173992184,0.0,5720000000.0,0.152674063548689,0.705074733938137,0.0296857110155229,0.126445145636592,0.60627155073808,0.0809664856575991,0.778645315707846
809,0.430214985618876,0.456334496293066,0.478291129075432,0.0,5080000000.0,0.174955407080449,0.713446732566995,0.0173158864706745,0.131673938197697,0.57721420473829,0.0706743506495586,0.744052503199704
4321,0.487300736118559,0.557730047972089,0.54590716847797,0.0,8650000000.0,0.104785802823714,0.846289215862766,0.0208184791134027,0.0944018207189243,0.507857511757015,0.0225321628584453,0.809165458615449
724,0.476332082094282,0.540558220671609,0.528079661652123,0.0,5790000000.0,0.0929649000816277,0.724857762538791,0.0102839484049507,0.0851089586710143,0.595232284702742,0.0729532261396515,0.797464993766447
1437,0.444596109784039,0.505124291321413,0.492264039830826,0.0,0.0001633890230998,0.0654533361550322,0.900882108207676,0.547709089591633,0.0709997592332762,0.503090086320426,0.014191405891354,0.783171279469722
501,0.500024374786721,0.559038377671173,0.54708496172172,0.123595505617978,714000000.0,0.130090395138616,0.760891144208975,0.0261749823635898,0.0843194085384939,0.591581997408819,0.0424867420771566,0.809924496642205
4962,0.494028177253449,0.560237679895334,0.543390973820868,0.15548132402065,7510000000.0,0.0848625933428062,0.748687444108511,0.0097096354251902,0.0865349601123811,0.598225887290634,0.0495254789496831,0.811219034481082
2275,0.470287134987569,0.53908634976014,0.523100808394454,0.0287478489725681,9290000000.0,0.18623212504157,0.77634158623988,0.0051885816702056,0.17598924265097,0.474623442476522,0.0415135419694741,0.799387476097936
5733,0.516404231462975,0.570595290013083,0.565661973339044,0.178864257515943,7220000000.0,0.055234755268011,0.801423327593525,0.0670016291036331,0.0438565819594228,0.611425862150294,0.020971052264518,0.818059779395994
1997,0.477794569297519,0.5361426079372,0.526794796295305,0.379997975503593,6430000000.0,0.120869486350032,0.838128713375427,0.0979634166628707,0.083445070597117,0.602359407642747,0.022123804302779,0.797682812666976
4408,0.517330473358358,0.587494548626254,0.568927672787622,0.100111347302359,965000000.0,0.0766393566526589,0.822489801622176,0.303295715059673,0.0750895027560859,0.617996090758862,0.0232351959210388,0.824178462426617
2690,0.545605225954273,0.598615351068469,0.605974623909203,0.0014171474845632,8650000000.0,0.143846177101914,0.758092606853366,0.0421710454210557,0.0997693465931519,0.615596219121955,0.0445588411778446,0.827445404793715
4235,0.487641983132648,0.549062363715656,0.53776968788479,0.218645611904039,536000000.0,0.101429996674426,0.77916699156718,0.171469264195181,0.105233221153722,0.632284699678604,0.0370244220790257,0.806713302132194
1068,0.503241846633842,0.54235717400785,0.552759783714332,0.0,7740000000.0,0.140883393294434,0.68790716151641,0.0130754685331928,0.122891231142247,0.649686322198874,0.112515551538542,0.799481288544946
4740,0.596889777214449,0.642989533362407,0.648749933079929,0.0406923777710295,0.0001408409516496,0.116999727907609,0.834849479623574,0.138240816111512,0.0894364366729233,0.628647761004552,0.0234234724616748,0.845255205094274
5722,0.469458392239068,0.51302878325338,0.522940200224851,0.0,5530000000.0,0.141971762856365,0.78489211913244,0.0170209493569915,0.125363245055993,0.537899169258222,0.0369588453405273,0.757118664661551
3479,0.606152196168284,0.68779982555604,0.669307778789014,0.0211559874481223,7980000000.0,0.107960214046014,0.873679425460716,0.341419723052032,0.113924350398815,0.647933081563656,0.021754512810712,0.879212062226217
1872,0.40705893823429,0.462658089838639,0.46078483858879,0.0,4730000000.0,0.199776279590047,0.700799513283737,0.0422453181450856,0.177791919394624,0.577491444310767,0.0705004683447723,0.747669270913555
368,0.388192853312534,0.416648495420846,0.424808608597891,0.0,5100000000.0,0.157843818967863,0.736217073616753,0.0145184496557384,0.14802238525072,0.547880014517597,0.0542550052314171,0.714108840567364
4836,0.557305123580169,0.614696903619712,0.604154397987044,0.154772750278368,9860000000.0,0.102971853553829,0.839766175274455,0.0476049221187807,0.0790105851280452,0.614653428629725,0.0212460822652895,0.837323345418301
3554,0.49563691317701,0.559583515045792,0.546496065099845,0.0357323615750582,6940000000.0,0.0540556882425855,0.866375865039747,0.18606873946259,0.0519947952220129,0.53593275562931,0.0137023454595923,0.812459184541713
5671,0.511919270706381,0.565416484954208,0.556346699502115,0.282822147990687,0.0001102618397613,0.176104241618043,0.831689741161336,0.0658436173534934,0.151118382551083,0.524264534540931,0.0301160610352014,0.811889633429302
2669,0.497196899527129,0.499836458787614,0.542748541142459,0.0,6040000000.0,0.245729661093811,0.607585884683616,0.034565859966777,0.172639774743055,0.582114626731151,0.650660984725756,0.770130289716659
4149,0.396919026958514,0.439980375054514,0.442850259649874,0.0,677000000.0,0.107748586631194,0.851583154398506,0.348239609597847,0.0865143108506687,0.473779778493713,0.0208378122358975,0.741551081496095
1768,0.502900599619753,0.566506759703445,0.550350661170298,0.183216924789958,7200000000.0,0.179187955376848,0.878340926827432,0.0436068917155291,0.0941795678514616,0.570110329045126,0.0190607161340211,0.812709281450854
3790,0.365134305074831,0.379034016572176,0.396809251030569,0.0,719000000.0,0.0284185385615382,0.980857667658016,0.581342049882955,0.0329671065391234,0.450744176846701,0.0052784428432485,0.710823530088884
364,0.468629649490567,0.509976013955517,0.522886664168317,0.0,630000000.0,0.0711672763551713,0.783128417020587,0.0078891423455389,0.0706333499580337,0.563311609244637,0.0318356199282447,0.783241912918844
5029,0.54706771315751,0.595835150457915,0.599657369238182,0.0,0.0001146877638504,0.0964416361822414,0.844832433273569,0.123636703318857,0.0947519712248618,0.513356228474767,0.0227627170252991,0.826134537680434
4990,0.385511626773266,0.435455734845181,0.437443117939933,0.0,5880000000.0,0.227983190736766,0.761374832525268,0.119018540644006,0.211944238384956,0.484935848423023,0.0457372390537631,0.735737156706163
748,0.51187052113294,0.557730047972089,0.549547620322287,0.372203664338496,7880000000.0,0.100099767209844,0.813206257144687,0.0666827269228368,0.0939397644568024,0.578263769830477,0.0275999727221235,0.809913754710055
4365,0.590552332667089,0.660761011774967,0.646073130253226,0.0690353274622938,7780000000.0,0.0434743175015872,0.897232655934984,0.143833765349207,0.0479145844827811,0.669309454403385,0.0107623484979183,0.86675357764783
5308,0.470238385414128,0.533035324901875,0.515123935970876,0.631946553294868,4110000000.0,0.107960214046014,0.775494211917841,0.110498242864397,0.108785758535811,0.570085609041881,0.0384375911473221,0.797146716098641
1834,0.50909179544679,0.558275185346707,0.551153702018309,0.286668691163073,5970000000.0,0.0109441605949754,0.896553416430403,0.204016358797988,0.0122522348445981,0.606348010104905,0.0032079593227184,0.812597974084858
2507,0.450202310729781,0.47868512865242,0.495529739279405,0.0,5390000000.0,0.0404208362306134,0.832185550533042,0.0961769434017085,0.0098024362595892,0.584092996155386,0.004608493383568,0.762550169619929
685,0.511139277531322,0.546990841692106,0.5528668558274,0.600668083814151,8180000000.0,0.181757716842519,0.722488143376832,0.0051981154909919,0.186886815602663,0.572733690150062,0.0581765614599574,0.797002690924634
190,0.45293228684249,0.510630178805059,0.513624926387922,0.0,7570000000.0,0.130755509870907,0.727125391322681,0.0150569924450295,0.0963576377264146,0.540454709380335,0.0664092928531024,0.78242914729342
747,0.520401696485156,0.579317488006978,0.581401573960062,0.0,6660000000.0,0.160020558091725,0.751352206556085,0.0253343868425652,0.104822442453483,0.625241886179449,0.0479299376244724,0.821365663709572
221,0.487300736118559,0.551351940689054,0.539161625354676,0.208017005769815,8610000000.0,0.240590138162469,0.784682693280428,0.076260276498589,0.239179009241168,0.577093663671098,0.0416700763870261,0.801791732885118
4626,0.643640618144591,0.715492804186655,0.724503453075646,0.0,0.0001621256229508,0.0532091785833056,0.838877970043497,0.070503692905763,0.0578471802714887,0.553194277230845,0.0177338727462568,0.874132375325489
1009,0.577487446984839,0.625981247274313,0.624283955243857,0.154367850997064,8390000000.0,0.0721951809414397,0.814587641196954,0.0429406881618064,0.071608841170527,0.623292820634987,0.0240753798478912,0.846026566793479
1787,0.559206356944377,0.615623637156563,0.626371861448686,0.0,9120000000.0,0.0848625933428062,0.776798036111624,0.035083397162303,0.0754771695975111,0.627088626025733,0.0347580339552006,0.838869995299617
1412,0.570613757129625,0.614587876144788,0.612024198297553,0.167223403178459,8200000000.0,0.0802067902167669,0.91761545140526,0.43776554966481,0.0786077508780043,0.633399623661009,0.0141473732244449,0.840447477905579
2084,0.522059181982158,0.592564326210205,0.574388350554098,0.0887741674258528,9410000000.0,0.190555370801463,0.834722406329563,0.0226296835825451,0.184179484346442,0.484810389871497,0.0319100498298061,0.827066429683745
4937,0.50119436454931,0.561436982119494,0.552652711601263,0.0412997266929851,5920000000.0,0.0391208392538622,0.751820133914231,0.0844344085565568,0.0360273530404606,0.59708466285596,0.0464315842218167,0.814508191042142
3234,0.612245892848438,0.651929786306149,0.637775041490444,0.262678408745824,0.0001530725964049,0.182513529038305,0.839809363913475,0.37344600797561,0.190382867878906,0.694263571831134,0.0316300934733469,0.848083728001188
1385,0.523619168332277,0.543338421282163,0.564805396434499,0.0,8380000000.0,0.168122864830547,0.709295609837838,0.0810014850126501,0.155205305050315,0.59004353271211,0.068902806868857,0.796129388978021
5859,0.481840783893141,0.545300915830789,0.539322233524279,0.0,5840000000.0,0.0496115125313662,0.881462229075381,0.090295503707624,0.0285391624305785,0.606521980591855,0.0077296241108146,0.804606713301876
5212,0.516550480183298,0.586131705189708,0.57112265110552,0.0525356817491649,7060000000.0,0.0285092360250325,0.945712155779478,0.156695291870352,0.0314726082207191,0.61397457982529,0.0058983908810183,0.827179621492468
6639,0.51898795885536,0.577354993458352,0.560843728250977,0.253264500455512,0.001910405873816,0.159657768237748,0.829834600665307,0.488138649475424,0.117640915055709,0.56974187190922,0.0274676159110841,0.810222403557811
6211,0.586067371910496,0.64691452245966,0.631671931045559,0.13351553800992,8820000000.0,0.0909393233969223,0.790449328702035,0.159680808358076,0.0670868585100545,0.643523482326189,0.0289665216534146,0.856339954949025
4668,0.54194900794618,0.58204317488007,0.608919107018577,0.0,6980000000.0,0.14632524110409,0.772458183253286,0.103067650517648,0.0746513314901314,0.655829202560738,0.0363545732705053,0.823315160230648
1271,0.484863257446497,0.543065852594854,0.539161625354676,0.0654924587508857,5910000000.0,0.137739214559966,0.76249141868793,0.0725706946343068,0.11053944867819,0.627771355593549,0.0431134378816637,0.796970121104476
1021,0.582313654755521,0.630941997383341,0.630654745971412,0.139589027229477,7350000000.0,0.0809021374368897,0.772644076216902,0.0240231774291022,0.0794105584606205,0.66106214059392,0.0368284230087493,0.851495410496596
3412,0.532589089845464,0.581061927605757,0.591734032871139,0.0,8290000000.0,0.117211355322429,0.825999993064461,0.123084947424617,0.0323468604984772,0.598273133718119,0.013297542076249,0.821509422056996
6587,0.437039925900648,0.484845180985608,0.482092189089352,0.0,5650000000.0,0.203525108081144,0.75725460717737,0.487002526980049,0.195926152614151,0.572053602641183,0.0465712823346633,0.767599075687858
5642,0.519280456296007,0.583406018316616,0.572353980405803,0.0859398724567264,70400000.0,0.0980439580373069,0.84192029426396,0.264354284482507,0.095958987077225,0.679919357622081,0.0232966459132829,0.825634907945722
2762,0.448691073953103,0.547481465329263,0.499223727180256,0.0554712015386173,6010000000.0,0.186625147383378,0.756116012223516,0.0128070728895381,0.143755960977912,0.584660292636621,0.0463383324072522,0.800029237274648
1232,0.478818310339785,0.532708242477104,0.527811981369452,0.0,6750000000.0,0.135532242948272,0.758119252210316,0.0560046521519833,0.122870444880595,0.603400190760771,0.0452195686149862,0.793161507959911
2016,0.438356164383562,0.500817706061928,0.488141763477702,0.0,6820000000.0,0.178220515766242,0.849668607214076,0.0214579976869348,0.132681083818258,0.571407960975694,0.0262284808303817,0.776841580495331
5407,0.545117730219861,0.591474051460968,0.582204614808073,0.296285049094038,0.0001275631793823,0.152583366085195,0.86533532898281,0.0160302354261275,0.139137465107468,0.483828226957502,0.0250253883116579,0.82219409714854
3605,0.566275045093355,0.592618839947667,0.613255527597837,0.0517258831865573,7360000000.0,0.0471626810170209,0.879011496494722,0.417985898806706,0.0388176113185537,0.659088703970301,0.010128541569656,0.830214407114249
2624,0.523034173450982,0.574738334060183,0.573852989988757,0.17046259742889,9070000000.0,0.105692777458657,0.807462517938835,0.0197780959763444,0.0958565454500214,0.576626538557013,0.0289699354174315,0.815026376275454
836,0.510603032223468,0.566397732228522,0.555811338936774,0.192630833080271,7910000000.0,0.131753181969344,0.740226699437326,0.057220472507526,0.124936758060246,0.540033895443162,0.0532908522362751,0.812499922202273
1148,0.479354555647638,0.546282163105102,0.5288291664436,0.125721226844822,6360000000.0,0.156332194576292,0.721812602256181,0.005129763973661,0.130254225146315,0.601578327431006,0.0642451873924794,0.802487365163871
6794,0.533076585579876,0.6125708678587,0.590181487231651,0.0153861726895435,7730000000.0,0.118239259908698,0.760641375159148,0.0471404124932485,0.079376038187008,0.600011443848541,0.0422982654515587,0.839267815477493
6083,0.446399844001365,0.503979502834714,0.495904491675143,0.0,0.0002121707536964,0.0843788735375034,0.85371153586887,0.449869508638866,0.0678658976856164,0.569740986915203,0.0177728823505583,0.784243033127312
2617,0.520742943499244,0.578663323157436,0.573852989988757,0.0951513311063873,7250000000.0,0.0470719835535266,0.77321264060997,0.147445764715715,0.0385505171030542,0.604192817535881,0.0291419046684573,0.82274768479202
3460,0.533466582167406,0.548844308765809,0.573960062101826,0.20214596619091,7300000000.0,0.0923300178371678,0.788257338724516,0.142312215237771,0.0738032242436547,0.632402136326545,0.0307013677387527,0.804500549955214
1439,0.507141812509141,0.567924116877453,0.557310348519728,0.0237878327765968,7360000000.0,0.142334552710343,0.760253844825052,0.0358679999899791,0.110735503631776,0.548380625814171,0.0440131763256492,0.812013606889858
1784,0.504168088529225,0.561927605756651,0.549708228491889,0.21611499139589,6720000000.0,0.154881035160383,0.844395772666121,0.0814218567882461,0.149662756341831,0.600923421807053,0.0283156874413226,0.808609112055565
2730,0.534295324915907,0.585532054077628,0.582365222977675,0.203866788136451,9070000000.0,0.133929921093207,0.782045777261157,0.048314262341307,0.123270317396059,0.700398041638716,0.0375555791402167,0.819280017723025
3405,0.571003753717155,0.657163105102486,0.640344772204079,0.0,7510000000.0,0.0329836442240832,0.915384236269017,0.241434577031837,0.033066301607949,0.663808379935212,0.0071737509813174,0.865740085078268
6560,0.545312728513625,0.60870039249891,0.600888698538466,0.0604312177345885,7490000000.0,0.0415696707682075,0.961890396569091,0.804216646326587,0.0465327001143778,0.62485589620642,0.0077552960486277,0.839014902634983
182,0.519036708428801,0.579644570431749,0.570640826596713,0.119850187265918,6810000000.0,0.128185748405236,0.835658752343072,0.0765391992341539,0.112010207040994,0.619674316544261,0.0260294994764602,0.82292738336694
382,0.480037049675815,0.528783253379852,0.530006959687349,0.0,6020000000.0,0.0449254769174955,0.813119338639731,0.164609565444324,0.0165600813428078,0.603160086954008,0.0092008287743119,0.794686646109087
2844,0.479695802661727,0.544592237243785,0.528615022217463,0.233930559773256,5820000000.0,0.196239078513771,0.765170962257765,0.0257944612130796,0.187884126916078,0.552988216257756,0.0444691575856809,0.800164461655877
1487,0.537074050602057,0.619712167466202,0.619519246212324,0.0,0.0002291904436026,0.0600417208332074,0.776599002257779,0.0833856453300176,0.0217613727897125,0.592098787965945,0.0207041097573173,0.828336903800816
4565,0.58031492224443,0.617368076755342,0.647625675892714,0.0,8090000000.0,0.0827160867067751,0.813031887183499,0.118526143716923,0.057867118865345,0.676798567178508,0.0218059960981772,0.841289153054197
1695,0.38292789938088,0.421445704317488,0.422078269714653,0.0,5620000000.0,0.238776188892584,0.725592658211304,0.0580393674839992,0.215364516706128,0.572673541668101,0.0556111524715663,0.720466937193544
2001,0.438794910544533,0.0901657217618839,0.464585898602709,0.0,249000000.0,0.331892251413369,0.494209926721939,0.089599178839823,0.343142736694419,0.554803074302268,0.296636321621775,0.411809224581685
6791,0.530931604348462,0.560346707370257,0.577814658172279,0.138981678307521,6930000000.0,0.129818302748133,0.7495528110532,0.0225824777791379,0.091636209441175,0.624999965957166,0.0489312994592578,0.811596490313158
3714,0.591722322429679,0.641463148713476,0.639381123186466,0.140904949893714,8290000000.0,0.0903649061281253,0.845090383346162,0.2496095000907,0.051517874930373,0.651463133637426,0.0157118462585757,0.853997478285702
706,0.499683127772632,0.556966855647623,0.546281920873708,0.183115699969633,7810000000.0,0.183873990990719,0.769252766287528,0.0606206621743986,0.129223628723525,0.580024828949886,0.0415846419099436,0.804347226851745
1423,0.482815775361966,0.516681203663323,0.518443171475989,0.0,7190000000.0,0.1414275780754,0.782614783573451,0.0333521549736276,0.047507687550571,0.547852647190442,0.0275002830801701,0.783011035852042
6053,0.532637839418905,0.581607064980375,0.577011617324268,0.195465128049398,7400000000.0,0.0976811681833298,0.800609464927713,0.0096510324288885,0.0386148220293569,0.561199414748909,0.0196668580172473,0.823380869079655
1970,0.500755618388339,0.560346707370257,0.545371807912629,0.267739649762122,5280000000.0,0.180276324938779,0.785842041610746,0.133117702195375,0.167104287871165,0.671646383772459,0.0390697325350539,0.812662786037785
5905,0.536489055720762,0.587112952464021,0.589806734835912,0.103856665654418,9540000000.0,0.107688121655531,0.758165017056357,0.0258300460833392,0.048626492451128,0.64239671885649,0.0411023121045186,0.823794247521624
4364,0.485886998488763,0.544592237243785,0.541195995502971,0.0,6630000000.0,0.093055597545122,0.849496775667816,0.276188696341605,0.0940785828150335,0.647603623036466,0.022092088620711,0.803992212320533
4146,0.439526154146151,0.49318578281727,0.490497349965202,0.0,0.0001753953480833,0.133053178946095,0.818859882344766,0.190891468528881,0.139455921002196,0.571248285367767,0.0311520265634958,0.77968712360695
4198,0.607419685077756,0.664249890972525,0.665453182718561,0.0611397914768701,7930000000.0,0.0321371345648033,0.883688664201425,0.382843986788201,0.0352259330847678,0.718749335970298,0.0090904076832798,0.868156474947483
1774,0.43274996343782,0.465220235499346,0.468815247068901,0.0,3940000000.0,0.0343743386643287,0.914125306875558,0.0314523923042931,0.0390734854555134,0.360767001215736,0.0083311764082722,0.748997479512528
1476,0.434504948081704,0.497819450501526,0.481342684297875,0.0,5880000000.0,0.0267859842186413,0.823811407961474,0.094233401092843,0.0282475900679334,0.540404058908799,0.0123018646703291,0.775968561391303
2969,0.494613172134744,0.562963366768426,0.547780930456663,0.0157910719708473,7380000000.0,0.1240136650845,0.754986202965925,0.0618875450277118,0.066207027891658,0.588913369984699,0.0449439088505705,0.812688621449668
3488,0.510164286062497,0.57108591365024,0.555168906258365,0.16195971252151,6900000000.0,0.0305348127097379,0.917259538709038,0.229109423697529,0.0352568010575188,0.653452731812144,0.007508519904613,0.819030309362079
3429,0.538829035245942,0.578881378107283,0.604207934043578,0.0,7640000000.0,0.0582580040511534,0.925876084182442,0.273267165046273,0.0600081607183632,0.64281809088075,0.011150101029381,0.822346215848703
4840,0.499049383317896,0.543174880069778,0.547406178060924,0.0,0.000215977048413,0.0454091967227983,0.817637828379718,0.0909896228129296,0.0478416000072846,0.578660912451203,0.0187268839920589,0.80065583450122
1757,0.387169112270268,0.431748800697776,0.431821832003855,0.0,5420000000.0,0.164192641412462,0.782837655686843,0.35370729254382,0.108056279938696,0.579814007005738,0.0361853970283016,0.727138221922601
4688,0.550090186710866,0.563890100305277,0.593500722736763,0.0297600971758275,9940000000.0,0.150315929497838,0.757245675002262,0.0874063367789072,0.0806927359432698,0.631414225019826,0.0442153083481752,0.811638640905362
457,0.496953151659923,0.558111644134322,0.546121312704106,0.211762324121875,7730000000.0,0.148290352813133,0.799858900708377,0.0623601533724067,0.0719733216226981,0.567532975663233,0.0272936525302545,0.809518702737865
358,0.475844586359869,0.517825992150022,0.529418063065475,0.0,6040000000.0,0.0337092239320374,0.789364366521906,0.0379885841191444,0.0230283534845266,0.593266274083544,0.0167479136066938,0.788003424333855
441,0.448886072246868,0.508613170518971,0.499812623802131,0.0,6650000000.0,0.144360129395048,0.73900379059857,0.001319601932958,0.10170995196857,0.558819347066817,0.0553870560480783,0.781611302032988
1640,0.432116218983084,0.480047972088966,0.472402162856684,0.0,484000000.0,0.2131995041872,0.672385127467547,0.0001841506583425,0.22021006260669,0.500412453400129,0.0803948850417633,0.709355767663178
3063,0.532199093257934,0.58204317488007,0.580705605225119,0.0876606944022674,6530000000.0,0.028902258366841,0.845382127550193,0.0650445324294327,0.0267821530549107,0.628826759540259,0.0096259236652443,0.825727052806665
1058,0.45449227319261,0.518752725686873,0.50505915734247,0.0,8640000000.0,0.136802007437192,0.798359824352798,0.0773143925411843,0.13922556936632,0.614578986226009,0.0348693039830123,0.789302942828853
2072,0.496270657631746,0.557402965547318,0.542695005085925,0.270877619192226,6900000000.0,0.107476494240711,0.882517143782575,0.126346605714759,0.113975539823041,0.605592162034645,0.020927157207758,0.810496339003778
3580,0.418466338419539,0.477158744003489,0.466084908185663,0.0,6550000000.0,0.196722798319074,0.784035109205814,0.0498502708191009,0.202332926318163,0.500496899730265,0.0407670008238838,0.762374193804379
929,0.499829376492956,0.562036633231574,0.549333476096151,0.189695313290819,6680000000.0,0.180790277231913,0.781138949079564,0.0104105198481498,0.170622565990813,0.567291809289288,0.0402395252480826,0.812320346309924
2979,0.496319407205187,0.553968600087222,0.546281920873708,0.199817795323413,6460000000.0,0.058590561417299,0.839886593849742,0.0709165343528395,0.0365156746340362,0.538376147050426,0.0128206952999809,0.809557148828942
663,0.459172232242968,0.529164849542085,0.517479522458376,0.0,750000000.0,0.112736947123379,0.768003248780497,0.0260453384469146,0.069543963243061,0.545445816695767,0.0377104182163142,0.791957020729632
3856,0.400380246672842,0.444668556476232,0.441993682745329,0.0,4940000000.0,0.0224929709465792,0.75368895321715,0.0062228108203014,0.0183444616363459,0.530083060527147,0.0405264816565524,0.73967401413822
6390,0.524545410227661,0.538759267335369,0.572407516462337,0.387488612207713,4230000000.0,0.064153339178281,0.920773294194017,0.342012408722579,0.0696010538700838,0.644332935474836,0.0127697806160935,0.801556072799653
482,0.465363428070004,0.53554295682512,0.517907810910648,0.0,6380000000.0,0.0806905100220697,0.75244068478019,0.0059881558848199,0.0232617447872245,0.55911594642188,0.0442163111103125,0.797408139203663
1723,0.526934139326281,0.499727431312691,0.560308367685636,0.0,6060000000.0,0.0640626417147867,0.760906798963063,0.0325024832823345,0.0490263055896435,0.630138320194943,0.039071018211192,0.775350355588513
5052,0.531760347096963,0.587276493676406,0.577225761550404,0.169855248506934,6060000000.0,0.084923058318469,0.763592907047137,0.134596412828344,0.0608873026260045,0.643807561097968,0.0389654646531086,0.829230437160417
1879,0.498171890995954,0.558111644134322,0.542266716633653,0.308229577892499,5200000000.0,0.166218218097167,0.82600626517272,0.0158518794143408,0.109173078083937,0.668242681466471,0.0271692829511806,0.81052001353675
3900,0.494515672987861,0.532163105102486,0.539964666202688,0.557849984816277,568000000.0,0.0288417933911782,0.882042672047583,0.315046478574134,0.0281213426138276,0.648633960927646,0.0076034796724611,0.79683844779108
5349,0.513333008336177,0.56841474051461,0.559773007120296,0.230792590343152,0.0001046771282744,0.0468905886265381,0.794790929099882,0.0078578910301821,0.0420371649365196,0.667714467833514,0.0221454355372017,0.814181056205234
2816,0.457222249305319,0.497982991713912,0.505701590020879,0.0,5630000000.0,0.169574024246455,0.753922802968233,0.0291401904683373,0.0605323289799963,0.561002711067889,0.0454737223867709,0.772612937783729
2866,0.594257300248623,0.647732228521587,0.628299159483912,0.217329689239802,6040000000.0,0.0761556368473562,0.837870482482751,0.13389339496297,0.0696239226545128,0.676014612770406,0.0200027968702817,0.865644850090012
4601,0.575001218739336,0.628870475359791,0.611810054071417,0.218139487802409,7240000000.0,0.0545998730235511,0.867371272923284,0.0511283689351028,0.0547319609209696,0.623841623182297,0.0141281382375228,0.850898421411201
1888,0.50514307999805,0.556040122110772,0.56153969698592,0.0,5510000000.0,0.0423254829639931,0.943832624211087,0.106298625883076,0.0473265668273744,0.574862084008963,0.0084938123215429,0.811751170932907
